"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu","fvp_cumu"
2022,18,0.001,"district-estimate","admin1",8039887.43453128,17049.1739281789,8039887.43453128
2022,18,0.001,"district-estimate","admin2",13573619.4742303,40353.8229006436,13573619.4742303
2022,18,0.001,"global-estimate","admin1",12874950.1062552,19368.8551704958,12874950.1062552
2022,18,0.001,"global-estimate","admin2",14622251.8533051,40115.5691943831,14622251.8533051
2022,18,0.001,"no-estimate","admin1",31068344.6165949,32944.1216343511,31068344.6165949
2022,18,0.001,"no-estimate","admin2",29058038.0390001,49511.5384633738,29058038.0390001
2022,19,1e-04,"district-estimate","admin1",143471713.613704,62699.4661528187,143471713.613704
2022,19,1e-04,"district-estimate","admin2",95709902.2178121,69249.8055764134,95709902.2178121
2022,19,1e-04,"global-estimate","admin1",142314473.131376,61901.2505897635,142314473.131376
2022,19,1e-04,"global-estimate","admin2",101629955.146188,68917.3168167553,101629955.146188
2022,19,1e-04,"no-estimate","admin1",239466843.989377,69601.7283621745,239466843.989377
2022,19,1e-04,"no-estimate","admin2",140871858.084742,72179.8158232962,140871858.084742
2022,19,2e-04,"district-estimate","admin1",79794565.7924778,53230.419501598,79794565.7924778
2022,19,2e-04,"district-estimate","admin2",63034165.8627045,63926.0866519644,63034165.8627045
2022,19,2e-04,"global-estimate","admin1",78662532.8730339,52729.8237915849,78662532.8730339
2022,19,2e-04,"global-estimate","admin2",68314575.3572441,64029.1884709271,68314575.3572441
2022,19,2e-04,"no-estimate","admin1",161150938.172591,63730.2457030022,161150938.172591
2022,19,2e-04,"no-estimate","admin2",103968057.015019,69138.0796173168,103968057.015019
2022,19,0.001,"district-estimate","admin1",15508818.3774551,24217.5448338334,15508818.3774551
2022,19,0.001,"district-estimate","admin2",14842392.1000625,41176.9258533518,14842392.1000625
2022,19,0.001,"global-estimate","admin1",9226034.61027003,16155.8097253982,9226034.61027003
2022,19,0.001,"global-estimate","admin2",13641732.2579455,37664.8993414121,13641732.2579455
2022,19,0.001,"no-estimate","admin1",31197350.5427582,33788.2817819518,31197350.5427582
2022,19,0.001,"no-estimate","admin2",27527505.9549068,49181.8436089511,27527505.9549068
2022,20,1e-04,"district-estimate","admin1",158867887.246687,64787.6195916595,158867887.246687
2022,20,1e-04,"district-estimate","admin2",96106315.3640316,70913.5884115263,96106315.3640316
2022,20,1e-04,"global-estimate","admin1",160743904.275562,64197.2258679331,160743904.275562
2022,20,1e-04,"global-estimate","admin2",101662256.067709,70596.8121004915,101662256.067709
2022,20,1e-04,"no-estimate","admin1",248851105.136397,72039.0245399965,248851105.136397
2022,20,1e-04,"no-estimate","admin2",138801911.414902,73489.4126063278,138801911.414902
2022,20,2e-04,"district-estimate","admin1",89332521.5580102,53678.978799664,89332521.5580102
2022,20,2e-04,"district-estimate","admin2",63752403.1230584,65430.3038213309,63752403.1230584
2022,20,2e-04,"global-estimate","admin1",83990662.2118432,52024.145334553,83990662.2118432
2022,20,2e-04,"global-estimate","admin2",69469011.1253456,65340.8141410739,69469011.1253456
2022,20,2e-04,"no-estimate","admin1",157877096.737406,64112.9521603645,157877096.737406
2022,20,2e-04,"no-estimate","admin2",102609689.105298,70696.2588533718,102609689.105298
2022,20,0.001,"district-estimate","admin1",7904334.83996569,17939.4444783032,7904334.83996569
2022,20,0.001,"district-estimate","admin2",14288674.8404499,40776.9417150781,14288674.8404499
2022,20,0.001,"global-estimate","admin1",11228884.543475,19820.9396659732,11228884.543475
2022,20,0.001,"global-estimate","admin2",15525276.3110223,40084.7326988055,15525276.3110223
2022,20,0.001,"no-estimate","admin1",31197350.5427582,34128.6059718206,31197350.5427582
2022,20,0.001,"no-estimate","admin2",28555895.1939428,49835.6911060663,28555895.1939428
2022,21,1e-04,"district-estimate","admin1",150085257.63313,64186.1193020882,150085257.63313
2022,21,1e-04,"district-estimate","admin2",96706161.3690805,70419.11547127,96706161.3690805
2022,21,1e-04,"global-estimate","admin1",159292774.809688,64653.7680259428,159292774.809688
2022,21,1e-04,"global-estimate","admin2",101014219.142745,69855.1704327996,101014219.142745
2022,21,1e-04,"no-estimate","admin1",248851105.136397,71889.5834179528,248851105.136397
2022,21,1e-04,"no-estimate","admin2",138801911.414902,73028.8529796951,138801911.414902
2022,21,2e-04,"district-estimate","admin1",84293201.478416,54395.4076272544,84293201.478416
2022,21,2e-04,"district-estimate","admin2",59534681.1653167,64372.7850641748,59534681.1653167
2022,21,2e-04,"global-estimate","admin1",82676967.4648279,53051.2273231421,82676967.4648279
2022,21,2e-04,"global-estimate","admin2",70452842.9443649,65481.0611006405,70452842.9443649
2022,21,2e-04,"no-estimate","admin1",157877096.737406,64534.9419658312,157877096.737406
2022,21,2e-04,"no-estimate","admin2",102609689.105298,69908.0946249721,102609689.105298
2022,21,0.001,"district-estimate","admin1",6409143.65170955,13429.6289046446,6409143.65170955
2022,21,0.001,"district-estimate","admin2",14221971.910586,40629.7961539013,14221971.910586
2022,21,0.001,"global-estimate","admin1",9947539.18465743,16859.9798520247,9947539.18465743
2022,21,0.001,"global-estimate","admin2",16081313.2606603,40806.0624355629,16081313.2606603
2022,21,0.001,"no-estimate","admin1",31197350.5427582,34644.451971208,31197350.5427582
2022,21,0.001,"no-estimate","admin2",28555895.1939428,49956.4976305984,28555895.1939428
2022,22,1e-04,"district-estimate","admin1",151826832.281264,65937.118635892,151826832.281264
2022,22,1e-04,"district-estimate","admin2",91542531.3707899,70514.7957418593,91542531.3707899
2022,22,1e-04,"global-estimate","admin1",151072417.773612,65164.2624731837,151072417.773612
2022,22,1e-04,"global-estimate","admin2",100761696.832417,70556.3533780728,100761696.832417
2022,22,1e-04,"no-estimate","admin1",243437649.764356,72692.5987964543,243437649.764356
2022,22,1e-04,"no-estimate","admin2",138725392.287437,73678.8817779864,138725392.287437
2022,22,2e-04,"district-estimate","admin1",71050171.5489286,53811.7597177392,71050171.5489286
2022,22,2e-04,"district-estimate","admin2",61498923.5278321,65625.5398382217,61498923.5278321
2022,22,2e-04,"global-estimate","admin1",81223274.7872385,54729.7138573891,81223274.7872385
2022,22,2e-04,"global-estimate","admin2",69617366.4648962,65811.9816847544,69617366.4648962
2022,22,2e-04,"no-estimate","admin1",151773511.602416,65007.8048687979,151773511.602416
2022,22,2e-04,"no-estimate","admin2",105739625.894295,71213.4116564214,105739625.894295
2022,22,0.001,"district-estimate","admin1",13353082.7194953,23956.6684616883,13353082.7194953
2022,22,0.001,"district-estimate","admin2",13120916.8212701,41688.4075123853,13120916.8212701
2022,22,0.001,"global-estimate","admin1",9302433.00600855,17864.3839954814,9302433.00600855
2022,22,0.001,"global-estimate","admin2",14754626.2086838,41503.7422665941,14754626.2086838
2022,22,0.001,"no-estimate","admin1",31197350.5427582,36199.6727138838,31197350.5427582
2022,22,0.001,"no-estimate","admin2",29411409.1563857,52768.9178535781,29411409.1563857
2022,23,1e-04,"district-estimate","admin1",157605924.406518,61678.2575801105,157605924.406518
2022,23,1e-04,"district-estimate","admin2",95625254.2726446,66893.6926795495,95625254.2726446
2022,23,1e-04,"global-estimate","admin1",156057674.041975,60809.5480527205,156057674.041975
2022,23,1e-04,"global-estimate","admin2",98842682.5224345,66402.2508321099,98842682.5224345
2022,23,1e-04,"no-estimate","admin1",243618928.864304,67592.1916525892,243618928.864304
2022,23,1e-04,"no-estimate","admin2",142028705.47902,69782.6434286173,142028705.47902
2022,23,2e-04,"district-estimate","admin1",76236741.6146574,49097.0776150289,76236741.6146574
2022,23,2e-04,"district-estimate","admin2",60721569.7972121,61094.8497299347,60721569.7972121
2022,23,2e-04,"global-estimate","admin1",80981815.0593121,49009.3140676382,80981815.0593121
2022,23,2e-04,"global-estimate","admin2",68234985.2249749,61482.0742590169,68234985.2249749
2022,23,2e-04,"no-estimate","admin1",160395151.172295,60991.3696064341,160395151.172295
2022,23,2e-04,"no-estimate","admin2",106149373.550039,66960.3884752632,106149373.550039
2022,23,0.001,"district-estimate","admin1",4991776.44634265,9754.17824521288,4991776.44634265
2022,23,0.001,"district-estimate","admin2",12597149.6708179,34397.7623261668,12597149.6708179
2022,23,0.001,"global-estimate","admin1",8024201.04105185,13295.3074347042,8024201.04105185
2022,23,0.001,"global-estimate","admin2",13218678.6977546,32233.2001451605,13218678.6977546
2022,23,0.001,"no-estimate","admin1",31355540.9582076,30323.9396638125,31355540.9582076
2022,23,0.001,"no-estimate","admin2",28312690.3888329,45408.8326329794,28312690.3888329
2022,24,1e-04,"district-estimate","admin1",147705431.551798,65521.3341181878,147705431.551798
2022,24,1e-04,"district-estimate","admin2",96631276.3814626,71254.1919663647,96631276.3814626
2022,24,1e-04,"global-estimate","admin1",143914980.490511,64525.2912147961,143914980.490511
2022,24,1e-04,"global-estimate","admin2",105859895.372611,71232.6846621602,105859895.372611
2022,24,1e-04,"no-estimate","admin1",243618928.864304,72401.6399167499,243618928.864304
2022,24,1e-04,"no-estimate","admin2",142028705.47902,74166.6040544747,142028705.47902
2022,24,2e-04,"district-estimate","admin1",83066182.7349566,55395.6707154587,83066182.7349566
2022,24,2e-04,"district-estimate","admin2",70048458.8853855,66893.0843922374,70048458.8853855
2022,24,2e-04,"global-estimate","admin1",84206053.0145641,54896.4844681362,84206053.0145641
2022,24,2e-04,"global-estimate","admin2",70405296.1505736,65708.8886175251,70405296.1505736
2022,24,2e-04,"no-estimate","admin1",160395151.172295,65730.4033318797,160395151.172295
2022,24,2e-04,"no-estimate","admin2",106149373.550039,71247.2049718712,106149373.550039
2022,24,0.001,"district-estimate","admin1",7886907.01442972,15970.2631554659,7886907.01442972
2022,24,0.001,"district-estimate","admin2",12150759.5012298,38277.2544455832,12150759.5012298
2022,24,0.001,"global-estimate","admin1",10509856.157244,16494.5187771078,10509856.157244
2022,24,0.001,"global-estimate","admin2",15342927.8269767,39569.4105019013,15342927.8269767
2022,24,0.001,"no-estimate","admin1",31355540.9582076,33656.5600524564,31355540.9582076
2022,24,0.001,"no-estimate","admin2",28312690.3888329,48450.3011850062,28312690.3888329
2022,25,1e-04,"district-estimate","admin1",155595597.06776,67076.2834439505,155595597.06776
2022,25,1e-04,"district-estimate","admin2",97040352.7247863,72318.7478573317,97040352.7247863
2022,25,1e-04,"global-estimate","admin1",155313853.602128,66323.3368203253,155313853.602128
2022,25,1e-04,"global-estimate","admin2",102896787.298039,72229.3471822781,102896787.298039
2022,25,1e-04,"no-estimate","admin1",244126895.677863,73811.5995296449,244126895.677863
2022,25,1e-04,"no-estimate","admin2",139950251.480358,75266.7867081846,139950251.480358
2022,25,2e-04,"district-estimate","admin1",86830863.5705263,56254.8686094964,86830863.5705263
2022,25,2e-04,"district-estimate","admin2",65656405.0241746,67081.4642309108,65656405.0241746
2022,25,2e-04,"global-estimate","admin1",80096387.4884588,53881.3868879239,80096387.4884588
2022,25,2e-04,"global-estimate","admin2",72152295.885943,67308.3882810279,72152295.885943
2022,25,2e-04,"no-estimate","admin1",151238910.772295,65457.6249083881,151238910.772295
2022,25,2e-04,"no-estimate","admin2",105499923.312184,72371.3959634774,105499923.312184
2022,25,0.001,"district-estimate","admin1",11919028.9662041,22889.8850329928,11919028.9662041
2022,25,0.001,"district-estimate","admin2",14610563.23179,43120.9534570179,14610563.23179
2022,25,0.001,"global-estimate","admin1",9766760.47185336,20356.575499963,9766760.47185336
2022,25,0.001,"global-estimate","admin2",14532496.9125633,41714.1794339386,14532496.9125633
2022,25,0.001,"no-estimate","admin1",31484546.8843709,37039.5174604356,31484546.8843709
2022,25,0.001,"no-estimate","admin2",28531122.9997857,52401.0459610734,28531122.9997857
2022,26,1e-04,"district-estimate","admin1",140443764.354791,54680.8896932167,140443764.354791
2022,26,1e-04,"district-estimate","admin2",96775122.1014039,60131.567334405,96775122.1014039
2022,26,1e-04,"global-estimate","admin1",138050000.445754,53488.815924504,138050000.445754
2022,26,1e-04,"global-estimate","admin2",102350048.481752,59997.4414776344,102350048.481752
2022,26,1e-04,"no-estimate","admin1",243705509.91811,61998.7315323201,243705509.91811
2022,26,1e-04,"no-estimate","admin2",144494333.98248,63408.7435109605,144494333.98248
2022,26,2e-04,"district-estimate","admin1",85547629.6380678,45796.8500909812,85547629.6380678
2022,26,2e-04,"district-estimate","admin2",66156599.7804059,55075.0640006877,66156599.7804059
2022,26,2e-04,"global-estimate","admin1",72335662.3166561,41081.4342850258,72335662.3166561
2022,26,2e-04,"global-estimate","admin2",68397939.339472,54149.954781316,68397939.339472
2022,26,2e-04,"no-estimate","admin1",153590954.850608,55355.5493525054,153590954.850608
2022,26,2e-04,"no-estimate","admin2",105916458.656959,60174.5008981893,105916458.656959
2022,26,0.001,"district-estimate","admin1",5186159.77624017,9690.76914040325,5186159.77624017
2022,26,0.001,"district-estimate","admin2",14138463.5305931,32460.2223458026,14138463.5305931
2022,26,0.001,"global-estimate","admin1",4077545.46166491,7275.26087013957,4077545.46166491
2022,26,0.001,"global-estimate","admin2",12863686.2967202,28131.3889692767,12863686.2967202
2022,26,0.001,"no-estimate","admin1",31484546.8843709,27218.2777244407,31484546.8843709
2022,26,0.001,"no-estimate","admin2",27347929.4821481,39704.130092603,27347929.4821481
2022,27,1e-04,"district-estimate","admin1",132899260.825012,64620.3874291689,132899260.825012
2022,27,1e-04,"district-estimate","admin2",94638598.7713517,72825.1532942469,94638598.7713517
2022,27,1e-04,"global-estimate","admin1",152617963.697123,66202.4300213517,152617963.697123
2022,27,1e-04,"global-estimate","admin2",103275058.561779,72766.8269732222,103275058.561779
2022,27,1e-04,"no-estimate","admin1",240712283.558992,73675.4583520987,240712283.558992
2022,27,1e-04,"no-estimate","admin2",140807856.510101,75825.6956959743,140807856.510101
2022,27,2e-04,"district-estimate","admin1",78117864.4785922,55657.9802450924,78117864.4785922
2022,27,2e-04,"district-estimate","admin2",66957018.0068271,68128.8452395731,66957018.0068271
2022,27,2e-04,"global-estimate","admin1",81022437.7925012,55651.7272629677,81022437.7925012
2022,27,2e-04,"global-estimate","admin2",70957910.130228,67783.1249343906,70957910.130228
2022,27,2e-04,"no-estimate","admin1",159583261.147122,66942.862308389,159583261.147122
2022,27,2e-04,"no-estimate","admin2",104891705.338134,72936.1079432485,104891705.338134
2022,27,0.001,"district-estimate","admin1",7852072.85930173,19743.2784688235,7852072.85930173
2022,27,0.001,"district-estimate","admin2",14174221.6871373,43546.450350998,14174221.6871373
2022,27,0.001,"global-estimate","admin1",9042707.10382468,20493.9604755701,9042707.10382468
2022,27,0.001,"global-estimate","admin2",15549744.934218,42198.7335288408,15549744.934218
2022,27,0.001,"no-estimate","admin1",31205518.3717341,37962.884347965,31205518.3717341
2022,27,0.001,"no-estimate","admin2",29080164.8322368,52199.097584817,29080164.8322368
2022,28,1e-04,"district-estimate","admin1",153322164.508317,67389.6911361941,153322164.508317
2022,28,1e-04,"district-estimate","admin2",94943782.9836134,73627.6186875798,94943782.9836134
2022,28,1e-04,"global-estimate","admin1",160225430.291116,67219.4396875592,160225430.291116
2022,28,1e-04,"global-estimate","admin2",105465020.727995,74035.7615433901,105465020.727995
2022,28,1e-04,"no-estimate","admin1",240712283.558992,74377.6816447095,240712283.558992
2022,28,1e-04,"no-estimate","admin2",140807856.510101,76747.0271034192,140807856.510101
2022,28,2e-04,"district-estimate","admin1",93843883.1111042,58283.3879024812,93843883.1111042
2022,28,2e-04,"district-estimate","admin2",66847943.5629838,69106.1031803743,66847943.5629838
2022,28,2e-04,"global-estimate","admin1",89781727.4743159,56711.8583339236,89781727.4743159
