"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu"
2022,22,2e-04,"district-estimate","admin2",66865413.0678595,66411.9281597746
2022,22,2e-04,"global-estimate","admin1",62579862.1111947,53243.915381298
2022,22,2e-04,"global-estimate","admin2",49590702.3999522,64213.7358588819
2022,22,2e-04,"no-estimate","admin1",157720257.92455,65178.6888261567
2022,22,2e-04,"no-estimate","admin2",104213062.326309,72168.4551793303
2022,22,0.001,"district-estimate","admin1",8154989.28765809,14683.375212892
2022,22,0.001,"district-estimate","admin2",17442657.6250619,41928.2529409297
2022,22,0.001,"global-estimate","admin1",3727062.33561491,9214.59517143575
2022,22,0.001,"global-estimate","admin2",11181082.2555964,33049.9355261263
2022,22,0.001,"no-estimate","admin1",30635229.0142868,33309.818678611
2022,22,0.001,"no-estimate","admin2",29308994.541584,51086.906112565
2022,23,1e-04,"district-estimate","admin1",166251999.646585,67874.9307351273
2022,23,1e-04,"district-estimate","admin2",103773512.175845,73141.433427513
2022,23,1e-04,"global-estimate","admin1",131166708.230827,62923.5062425595
2022,23,1e-04,"global-estimate","admin2",92960965.0124536,71507.3760437201
2022,23,1e-04,"no-estimate","admin1",240920903.599793,73620.4828654437
2022,23,1e-04,"no-estimate","admin2",141036892.976742,75917.522111184
2022,23,2e-04,"district-estimate","admin1",86852324.0162779,55570.9565185842
2022,23,2e-04,"district-estimate","admin2",70871722.0197812,67588.6342139273
2022,23,2e-04,"global-estimate","admin1",66516005.2264355,54235.9079618059
2022,23,2e-04,"global-estimate","admin2",56402072.659163,68281.2308601941
2022,23,2e-04,"no-estimate","admin1",154074645.915961,66084.7500084352
2022,23,2e-04,"no-estimate","admin2",105772483.790459,73097.1209304248
2022,23,0.001,"district-estimate","admin1",9931760.82737092,16957.1623030561
2022,23,0.001,"district-estimate","admin2",15592226.7516229,41048.8190441291
2022,23,0.001,"global-estimate","admin1",3218130.95211911,7601.86857740582
2022,23,0.001,"global-estimate","admin2",12052562.0058757,35730.6269413956
2022,23,0.001,"no-estimate","admin1",30921680.6804111,35370.8195637125
2022,23,0.001,"no-estimate","admin2",26633222.7411211,49764.3033132207
2022,24,1e-04,"district-estimate","admin1",151913671.023403,67413.9994501506
2022,24,1e-04,"district-estimate","admin2",105962468.116407,74408.7160152222
2022,24,1e-04,"global-estimate","admin1",120514243.951139,63093.5815839374
2022,24,1e-04,"global-estimate","admin2",91629645.1639211,72105.6197236928
2022,24,1e-04,"no-estimate","admin1",240216993.370494,74941.3263663163
2022,24,1e-04,"no-estimate","admin2",140316976.397784,76976.5664364554
2022,24,2e-04,"district-estimate","admin1",84331164.4024934,56684.4459477121
2022,24,2e-04,"district-estimate","admin2",67126148.2270958,67768.613589791
2022,24,2e-04,"global-estimate","admin1",65269653.7348445,53844.0796869523
2022,24,2e-04,"global-estimate","admin2",54908987.2679106,66773.3308325311
2022,24,2e-04,"no-estimate","admin1",155290891.229222,67411.1241261938
2022,24,2e-04,"no-estimate","admin2",104338423.841825,73936.4288126558
2022,24,0.001,"district-estimate","admin1",9507376.17012279,17576.7179556554
2022,24,0.001,"district-estimate","admin2",14857379.0993019,41336.5026136036
2022,24,0.001,"global-estimate","admin1",4410101.82721757,10992.7351893457
2022,24,0.001,"global-estimate","admin2",12007047.4174483,36669.6990486169
2022,24,0.001,"no-estimate","admin1",30635229.0142868,36111.3744960791
2022,24,0.001,"no-estimate","admin2",27728866.0864898,51444.4992868322
2022,25,1e-04,"district-estimate","admin1",154211845.548512,65444.9203764588
2022,25,1e-04,"district-estimate","admin2",105101579.733172,71997.9729151347
2022,25,1e-04,"global-estimate","admin1",128322553.919009,61980.4551003702
2022,25,1e-04,"global-estimate","admin2",94676254.7950456,70104.1880724688
2022,25,1e-04,"no-estimate","admin1",243700798.62988,73004.1854093882
2022,25,1e-04,"no-estimate","admin2",138800362.694743,74635.387106595
2022,25,2e-04,"district-estimate","admin1",88900998.5345183,55330.7072022548
2022,25,2e-04,"district-estimate","admin2",70575852.1897092,66059.2353425062
2022,25,2e-04,"global-estimate","admin1",59141069.9428903,48720.0576755012
2022,25,2e-04,"global-estimate","admin2",47903035.2824967,61714.3277380497
2022,25,2e-04,"no-estimate","admin1",152629965.654496,64870.850606186
2022,25,2e-04,"no-estimate","admin2",104823421.62911,71718.2278469716
2022,25,0.001,"district-estimate","admin1",7251412.26826094,13754.5840130588
2022,25,0.001,"district-estimate","admin2",14703384.9063798,38864.8953777436
2022,25,0.001,"global-estimate","admin1",4410101.82721757,10369.7483636039
2022,25,0.001,"global-estimate","admin2",11133775.2383293,33351.1241338389
2022,25,0.001,"no-estimate","admin1",30635229.0142868,34288.0462492844
2022,25,0.001,"no-estimate","admin2",28138964.0838512,49199.4822410618
2022,26,1e-04,"district-estimate","admin1",145812218.319512,63552.5594450068
2022,26,1e-04,"district-estimate","admin2",106249755.14148,70443.0863401921
2022,26,1e-04,"global-estimate","admin1",119299934.570981,59932.8636291563
2022,26,1e-04,"global-estimate","admin2",96357424.8156455,68611.2894493389
2022,26,1e-04,"no-estimate","admin1",242139271.952249,71485.8414956248
2022,26,1e-04,"no-estimate","admin2",143502609.015629,73264.2273168978
2022,26,2e-04,"district-estimate","admin1",83326808.7606171,53249.4118661485
2022,26,2e-04,"district-estimate","admin2",71973195.1009562,64738.4653863021
2022,26,2e-04,"global-estimate","admin1",59745024.5932578,50982.0384092912
2022,26,2e-04,"global-estimate","admin2",47166972.7683812,62841.4393684059
2022,26,2e-04,"no-estimate","admin1",152603627.416268,63969.3457418229
2022,26,2e-04,"no-estimate","admin2",106341375.795214,70159.4955066914
2022,26,0.001,"district-estimate","admin1",10687205.5956724,18407.4022781616
2022,26,0.001,"district-estimate","admin2",15825798.0205855,39874.8375320145
2022,26,0.001,"global-estimate","admin1",4410101.82721757,9437.49094603118
2022,26,0.001,"global-estimate","admin2",11647328.7920521,33751.6741941484
2022,26,0.001,"no-estimate","admin1",27700099.2966254,31979.1214566133
2022,26,0.001,"no-estimate","admin2",26924344.5724392,47144.4980855614
2022,27,1e-04,"district-estimate","admin1",147727638.357792,65713.7702756282
2022,27,1e-04,"district-estimate","admin2",102954097.88433,72885.5942926508
2022,27,1e-04,"global-estimate","admin1",122063723.349626,61952.7236737097
2022,27,1e-04,"global-estimate","admin2",88421362.3500098,70400.7094675329
2022,27,1e-04,"no-estimate","admin1",239203008.976816,73688.1769256014
2022,27,1e-04,"no-estimate","admin2",141057633.431081,75678.4783230978
2022,27,2e-04,"district-estimate","admin1",79875568.8089688,54541.0290127704
2022,27,2e-04,"district-estimate","admin2",69259232.7850666,67264.0188729803
2022,27,2e-04,"global-estimate","admin1",62812089.4579504,51129.2748275014
2022,27,2e-04,"global-estimate","admin2",47331293.7239959,62871.0756859091
2022,27,2e-04,"no-estimate","admin1",157763097.783546,66422.4544952596
2022,27,2e-04,"no-estimate","admin2",104404491.66837,72762.5218421629
2022,27,0.001,"district-estimate","admin1",9614905.94343168,16584.3936297596
2022,27,0.001,"district-estimate","admin2",16358137.4360561,42793.5369725032
2022,27,0.001,"global-estimate","admin1",4226362.08395815,9906.16068086028
2022,27,0.001,"global-estimate","admin2",11851992.7925612,35964.5288913008
2022,27,0.001,"no-estimate","admin1",30767555.4227309,34667.5918227937
2022,27,0.001,"no-estimate","admin2",29196699.025941,52231.6628890598
2022,28,1e-04,"district-estimate","admin1",159581696.899623,69277.9270215749
2022,28,1e-04,"district-estimate","admin2",103291467.923105,75747.1584649155
2022,28,1e-04,"global-estimate","admin1",130237008.49498,65425.7602567796
2022,28,1e-04,"global-estimate","admin2",94471264.03184,74374.9693791318
2022,28,1e-04,"no-estimate","admin1",237634568.763503,76141.4278226283
2022,28,1e-04,"no-estimate","admin2",141687009.648141,78694.0098529373
2022,28,2e-04,"district-estimate","admin1",82074287.1263292,56926.9396303494
2022,28,2e-04,"district-estimate","admin2",70969208.6449484,70378.6890477703
2022,28,2e-04,"global-estimate","admin1",65247381.9583912,52887.3888381842
2022,28,2e-04,"global-estimate","admin2",54743399.3515371,68363.4556528291
2022,28,2e-04,"no-estimate","admin1",152191592.259019,68148.4419519503
2022,28,2e-04,"no-estimate","admin2",104143162.639409,75594.2183556374
2022,28,0.001,"district-estimate","admin1",8950306.53977355,18072.0131115476
2022,28,0.001,"district-estimate","admin2",16380718.6243948,45114.3571538782
2022,28,0.001,"global-estimate","admin1",6759308.38594521,14864.5133455554
2022,28,0.001,"global-estimate","admin2",12708239.6097706,39200.4283565298
2022,28,0.001,"no-estimate","admin1",30767555.4227309,36771.2641932522
2022,28,0.001,"no-estimate","admin2",29597631.5866004,54362.6356979302
2022,29,1e-04,"district-estimate","admin1",138985898.050061,62478.4321631553
2022,29,1e-04,"district-estimate","admin2",103709772.692354,70127.1697653458
2022,29,1e-04,"global-estimate","admin1",108728612.75799,58199.4861472008
2022,29,1e-04,"global-estimate","admin2",90019470.037755,68035.5742112366
2022,29,1e-04,"no-estimate","admin1",242699099.068135,71115.7507128261
2022,29,1e-04,"no-estimate","admin2",142705331.298627,72930.6633905681
2022,29,2e-04,"district-estimate","admin1",82061446.4694856,53817.1566775648
2022,29,2e-04,"district-estimate","admin2",69540626.9630851,64728.8645407142
2022,29,2e-04,"global-estimate","admin1",65622603.2860136,50527.6682562205
2022,29,2e-04,"global-estimate","admin2",47754046.6306545,60764.591186099
2022,29,2e-04,"no-estimate","admin1",150354344.128728,63537.2779764888
2022,29,2e-04,"no-estimate","admin2",104548356.961352,69843.2059337352
2022,29,0.001,"district-estimate","admin1",9210256.25298351,18245.0354181603
2022,29,0.001,"district-estimate","admin2",14410503.5795886,40146.1984937999
2022,29,0.001,"global-estimate","admin1",5611363.64863663,13364.1561113671
2022,29,0.001,"global-estimate","admin2",12452678.2605859,36795.8089602243
2022,29,0.001,"no-estimate","admin1",30921680.6804111,34408.2115178779
2022,29,0.001,"no-estimate","admin2",26290192.0933692,48679.2858366142
2022,30,1e-04,"district-estimate","admin1",155702255.86361,71683.7600581315
2022,30,1e-04,"district-estimate","admin2",108076714.797982,77912.0040205649
2022,30,1e-04,"global-estimate","admin1",144133990.193437,69982.4389422317
2022,30,1e-04,"global-estimate","admin2",98023827.1791673,76284.8713251579
2022,30,1e-04,"no-estimate","admin1",243943308.249207,78818.1321447925
2022,30,1e-04,"no-estimate","admin2",141177869.743104,80392.5983924504
2022,30,2e-04,"district-estimate","admin1",86142297.5235015,60727.5306028207
2022,30,2e-04,"district-estimate","admin2",71254551.4928007,71630.753013447
2022,30,2e-04,"global-estimate","admin1",68823961.8819976,60450.3602308601
2022,30,2e-04,"global-estimate","admin2",51908080.4733528,71443.6281814459
2022,30,2e-04,"no-estimate","admin1",161087152.503607,72105.0917139896
2022,30,2e-04,"no-estimate","admin2",106254811.742025,77400.3659073276
2022,30,0.001,"district-estimate","admin1",15659130.7704078,26807.4498805851
2022,30,0.001,"district-estimate","admin2",15666799.472219,46488.2645773331
2022,30,0.001,"global-estimate","admin1",5112063.9002934,11949.7377986759
2022,30,0.001,"global-estimate","admin2",13746961.2007171,42750.2856791766
2022,30,0.001,"no-estimate","admin1",29711045.062254,37719.5416507302
2022,30,0.001,"no-estimate","admin2",27021844.1782249,55045.0498253283
2022,31,1e-04,"district-estimate","admin1",154962874.86906,68597.24262424
2022,31,1e-04,"district-estimate","admin2",104435202.183938,73989.9754246531
2022,31,1e-04,"global-estimate","admin1",121241400.733498,63832.558292456
2022,31,1e-04,"global-estimate","admin2",95029503.6267412,72484.6101040172
2022,31,1e-04,"no-estimate","admin1",238603712.998295,75277.8661100911
2022,31,1e-04,"no-estimate","admin2",141980489.623886,76873.4700050355
2022,31,2e-04,"district-estimate","admin1",85551473.7429593,57344.8287421428
2022,31,2e-04,"district-estimate","admin2",72552131.2438105,68765.6218413849
2022,31,2e-04,"global-estimate","admin1",66882233.2132742,59486.8962331009
2022,31,2e-04,"global-estimate","admin2",48005963.7215867,68498.8358817055
2022,31,2e-04,"no-estimate","admin1",152645347.773048,68095.0880645048
2022,31,2e-04,"no-estimate","admin2",105565160.801191,73709.4472688842
2022,31,0.001,"district-estimate","admin1",8560319.590915,19451.3045169432
2022,31,0.001,"district-estimate","admin2",15144384.9865957,41817.9850331087
2022,31,0.001,"global-estimate","admin1",4410101.82721757,12977.5062041898
2022,31,0.001,"global-estimate","admin2",12154814.3791986,37207.1647901021
2022,31,0.001,"no-estimate","admin1",29997496.7283783,36024.5636159792
2022,31,0.001,"no-estimate","admin2",27540217.8894685,51483.7681488687
2022,32,1e-04,"district-estimate","admin1",144457484.067868,70404.8621017187
2022,32,1e-04,"district-estimate","admin2",104417195.003367,78599.9587926342
2022,32,1e-04,"global-estimate","admin1",131034961.305956,68462.0531317777
2022,32,1e-04,"global-estimate","admin2",94964655.947372,76947.0134975295
2022,32,1e-04,"no-estimate","admin1",244217155.97809,79244.9969739149
2022,32,1e-04,"no-estimate","admin2",141281587.780192,81217.0265859008
2022,32,2e-04,"district-estimate","admin1",81947916.1925955,59806.2606020114
2022,32,2e-04,"district-estimate","admin2",69990098.9481679,72824.8830581997
2022,32,2e-04,"global-estimate","admin1",62554050.1712779,62008.8220984856
2022,32,2e-04,"global-estimate","admin2",48496766.9115062,73261.3854155483
2022,32,2e-04,"no-estimate","admin1",144054155.544861,70201.0010710954
2022,32,2e-04,"no-estimate","admin2",103211599.760531,78159.2456111679
2022,32,0.001,"district-estimate","admin1",11899146.7541258,23266.5725116348
2022,32,0.001,"district-estimate","admin2",16959834.6497098,47688.3378465141
2022,32,0.001,"global-estimate","admin1",7442347.87754787,17047.6595558738
2022,32,0.001,"global-estimate","admin2",13685234.1134007,43196.4883103136
2022,32,0.001,"no-estimate","admin1",30635229.0142868,39320.0319573497
2022,32,0.001,"no-estimate","admin2",28250919.8615247,56231.4433540183
2022,33,1e-04,"district-estimate","admin1",164306299.349501,71348.5737113417
2022,33,1e-04,"district-estimate","admin2",104798695.197228,77151.0791329723
2022,33,1e-04,"global-estimate","admin1",141366720.993836,68246.5695106299
2022,33,1e-04,"global-estimate","admin2",95520282.4952009,75658.0126834499
2022,33,1e-04,"no-estimate","admin1",243929368.11167,77935.7809899808
2022,33,1e-04,"no-estimate","admin2",138270842.366012,79758.9829847305
2022,33,2e-04,"district-estimate","admin1",87361363.3300578,59423.852900608
2022,33,2e-04,"district-estimate","admin2",69388574.7353289,71389.5460330744
2022,33,2e-04,"global-estimate","admin1",76627425.7852311,57269.318828337
2022,33,2e-04,"global-estimate","admin2",59886013.5601922,70819.7969936043
2022,33,2e-04,"no-estimate","admin1",154790772.806805,69987.1940458179
2022,33,2e-04,"no-estimate","admin2",102153220.196343,76497.2272602623
2022,33,0.001,"district-estimate","admin1",14292792.3855597,25386.6368231624
2022,33,0.001,"district-estimate","admin2",16115451.2261899,46759.1891452218
2022,33,0.001,"global-estimate","admin1",3910802.07887434,11464.8873236105
2022,33,0.001,"global-estimate","admin2",12982959.9068958,41906.3134725666
2022,33,0.001,"no-estimate","admin1",33500059.8788114,39805.8684615344
2022,33,0.001,"no-estimate","admin2",29388016.2803395,56318.5176253435
2022,34,1e-04,"district-estimate","admin1",149334004.391503,70904.1419997797
2022,34,1e-04,"district-estimate","admin2",101605623.813031,77831.4541711532
2022,34,1e-04,"global-estimate","admin1",130564738.344189,68366.8210710105
2022,34,1e-04,"global-estimate","admin2",93413943.8662277,76401.7423327577
2022,34,1e-04,"no-estimate","admin1",247352460.465465,79244.190272924
2022,34,1e-04,"no-estimate","admin2",139034044.013005,80648.0051519707
2022,34,2e-04,"district-estimate","admin1",80708953.8537577,60047.6049080831
2022,34,2e-04,"district-estimate","admin2",72262580.9403842,73005.2989037536
2022,34,2e-04,"global-estimate","admin1",70465576.9847228,62673.323896883
2022,34,2e-04,"global-estimate","admin2",50645395.8880293,74543.8817726672
2022,34,2e-04,"no-estimate","admin1",151714625.010695,70748.9496895638
2022,34,2e-04,"no-estimate","admin2",105206659.31076,77945.5343979698
2022,34,0.001,"district-estimate","admin1",15148635.4447256,26762.1135077849
2022,34,0.001,"district-estimate","admin2",15903924.7545036,47811.8579973919
