"ISO","confirmation_lens","admin_level","threshold","targeted_admins","mean_true_ir","mean_confirmed_ir"
"TZA","no-estimate","admin2",2e-04,"Karatu, Lake Eyasi, Ilala, Kinondoni, Temeke, Kondoa, Iringa Rural, Mufindi, Lake Tanganyika, Kigoma Rural, Kigoma Urban, Same, Kilwa, Babati Urban, Kiteto, Butiama, Musoma Rural, Musoma Urban, Rorya, Chunya, Gairo, Kilosa, Morogoro Urban, Ilemela, Ukerewe, Kibaha, Kibaha Urban, Kisarawe, Kalambo, Lake Rukwa, Sumbawanga Rural, Bariadi, Busega, Lake Victoria, Ikungi, Iramba, Mkalama, Singida Rural, Singida Urban, Handeni, Handeni Township Authority, Korogwe, Korogwe Township Authority, Chato, Mpanda, Babati, Tarime, Kyela, Nyamagana, Bagamoyo, Morogoro Rural, Mkinga, Mpwapwa, Bukoba Urban, Uvinza, Itilima, Bukoba Rural, Kongwa, Simanjiro, Arusha, Nyang'wale, Ulanga, Makambako Township Authority, Mvomero, Ngorongoro, Hanang, Kasulu Township Authority, Bunda, Chamwino, Lindi Urban, Longido, Kilolo, Mwanga, Arusha Urban, Buhigwe, Mbulu, Mkuranga",0.000226294566226769,0.000506621290948501
"TZA","no-estimate","admin2",0.001,"Lake Eyasi, Musoma Rural, Gairo, Lake Victoria, Handeni Township Authority, Korogwe Township Authority, Lake Tanganyika, Singida Rural, Lake Rukwa, Kisarawe, Kiteto, Karatu, Morogoro Rural, Mpwapwa, Busega, Chunya",0.000496466411404511,0.00121348190875169
"UGA","district-estimate","admin1",1e-04,"Bundibugyo, Kisoro, Kyenjojo, Moroto, Lake Albert, Kalangala, Kotido, Hoima, Katakwi, Adjumani",0.000144131904690497,0.000144131904690497
"UGA","district-estimate","admin1",2e-04,"Kisoro, Moroto, Kalangala, Lake Albert, Bundibugyo",0.000234989283755421,0.000234989283755421
"UGA","district-estimate","admin1",0.001,"Moroto",0.000726912859178916,0.000726912859178916
"UGA","district-estimate","admin2",1e-04,"Bwamba, Kisoro, Lamwo, Jie, Kyaka, Matheniko, Moroto, Lake Albert, Kyamuswa, Bbaale, Fort Portal, Bujumba, Ntoroko, Buhaguzi, Bokora, Burahya, Chekwii, Kapelebyong, Bunyangabu, Usuk, East Moyo",0.000182384045773124,0.000182384045773124
"UGA","district-estimate","admin2",2e-04,"Kisoro, Kyaka, Matheniko, Moroto, Bwamba, Kyamuswa, Jie, Lamwo, Lake Albert, Bujumba, Ntoroko, Buhaguzi, Bokora, Usuk",0.000248715143738795,0.000248715143738795
"UGA","district-estimate","admin2",0.001,"Matheniko, Moroto, Ntoroko, Bokora, Bujumba",0.000436529589559132,0.000436529589559132
"UGA","global-estimate","admin1",1e-04,"Bundibugyo, Kisoro, Lake Albert, Moroto, Kalangala, Katakwi",0.000206055997538096,0.000172762640529524
"UGA","global-estimate","admin1",2e-04,"Moroto, Lake Albert, Bundibugyo, Kalangala, Adjumani",0.000102559386123222,0.00016052806513715
"UGA","global-estimate","admin2",1e-04,"Bwamba, Kisoro, Lamwo, Jie, Kyaka, Matheniko, Moroto, Lake Albert, Kyamuswa, Bujumba, Ntoroko, Buhaguzi, Bokora, Usuk, Chekwii",0.000237460764693725,0.000182013742514124
"UGA","global-estimate","admin2",2e-04,"Matheniko, Moroto, Kyamuswa, Lamwo, Kisoro, Kyaka, Bwamba, Jie, Bujumba, Ntoroko, Bokora, Lake Albert, Buhaguzi, Bunyangabu, Usuk",0.000142777677465975,0.000102804306055574
"UGA","global-estimate","admin2",0.001,"Matheniko, Moroto",0.000847459885195032,0.000641748971077191
"UGA","no-estimate","admin1",1e-04,"Bundibugyo, Kisoro, Kitgum, Kotido, Kyenjojo, Lake Albert, Moroto, Kalangala, Kabarole, Hoima, Lake Victoria, Nakapiripirit, Adjumani, Katakwi",0.000114709924167415,0.00021936392279636
"UGA","no-estimate","admin1",2e-04,"Bundibugyo, Kisoro, Lake Albert, Moroto, Kalangala, Hoima, Katakwi, Adjumani",0.000162285554871519,0.000314111562901955
"UGA","no-estimate","admin1",0.001,"Moroto, Lake Albert, Kalangala",0.000282259101687548,0.000564681810171763
"UGA","no-estimate","admin2",1e-04,"Bwamba, Ntoroko, Burahya, Fort Portal, Kyamuswa, Bbaale, Kisoro, Lamwo, Jie, Kyaka, Lake Albert, Matheniko, Moroto, Bujumba, Chekwii, Buhaguzi, Kapelebyong, Bokora, Obongi, Bunyangabu, Pian, Ntenjeru, Tororo (Municipality), Mawokota, Usuk, East Moyo, Kilak, Lake Victoria",0.000142712546218343,0.000261168190549701
"UGA","no-estimate","admin2",2e-04,"Bwamba, Fort Portal, Kisoro, Lamwo, Jie, Kyaka, Lake Albert, Matheniko, Moroto, Kyamuswa, Bujumba, Ntoroko, Buhaguzi, Bokora, Chekwii, Usuk, East Moyo",0.000218142508325827,0.000392062202605952
"UGA","no-estimate","admin2",0.001,"Matheniko, Moroto, Kyamuswa, Ntoroko, Bujumba, Bokora",0.000383551155562505,0.00068599199307632
"ZMB","district-estimate","admin1",1e-04,"Lusaka, Luapula, Eastern, Northern, Central, Copperbelt, Muchinga",6.62487686409545e-05,6.62487686409545e-05
"ZMB","district-estimate","admin1",2e-04,"Lusaka, Luapula, Central, Copperbelt, Muchinga",6.68794472968337e-05,6.68794472968337e-05
"ZMB","district-estimate","admin2",1e-04,"Mambwe, Nchelenge, Kafue, Lusaka, Kaputa, Kasama, Monze, Sinazongwe, Mansa, Milenge, Mazabuka, Serenje, Shangombo, Chiengi, Chipata, Mungwi, Chililabombwe, Chingola, Lundazi, Chavuma, Mumbwa, Itezhi-Tezhi, Namwala, Katete, Isoka, Kalulushi, Luanshya, Ndola, Mbala, Mongu, MPongwe, Siavonga, Kitwe, Mpika, Lufwanyama, Mpulungu, Luwingu, Choma, Mufulira, Chama, Masaiti, Solwezi, Gwembe, Petauke, Chilubi, Mporokoso, Kawambwa, Kapiri Mposhi, Luangwa, Lukulu, Mkushi, Mwense, Senanga",4.81239048340854e-05,4.81239048340854e-05
"ZMB","district-estimate","admin2",2e-04,"Mambwe, Nchelenge, Lusaka, Kasama, Mansa, Milenge, Monze, Serenje, Kaputa, Sinazongwe, Chiengi, Kafue, Chipata, Chililabombwe, Chingola, Lundazi, Namwala, Katete, Mungwi, Luanshya, Ndola, Kalulushi, Siavonga, Mpika, Choma, Mbala, Mpulungu, Masaiti, Gwembe, Isoka, Chilubi, Mufulira, Itezhi-Tezhi, Kitwe, Luwingu, Mazabuka, Petauke, Kawambwa, Mwense, Senanga",6.17728483422011e-05,6.17728483422011e-05
"ZMB","district-estimate","admin2",0.001,"Mansa, Chiengi, Serenje, Luanshya, Kalulushi, Mpika",2.33221264368004e-05,2.33221264368004e-05
"ZMB","global-estimate","admin1",1e-04,"Lusaka, Luapula, Northern, Central, Copperbelt, Muchinga",6.85905546576197e-05,5.88699515197189e-05
"ZMB","global-estimate","admin1",2e-04,"Luapula, Lusaka, Copperbelt, Muchinga",6.46535044492577e-05,5.5350070569667e-05
"ZMB","global-estimate","admin2",1e-04,"Mambwe, Nchelenge, Kafue, Lusaka, Kaputa, Kasama, Sinazongwe, Mansa, Milenge, Serenje, Chiengi, Monze, Chipata, Mungwi, Chililabombwe, Chingola, Lundazi, Namwala, Katete, Kalulushi, Luanshya, Ndola, Mbala, Mongu, MPongwe, Siavonga, Mpika, Mazabuka, Mpulungu, Luwingu, Choma, Mufulira, Masaiti, Isoka, Gwembe, Chilubi, Itezhi-Tezhi, Kitwe, Kapiri Mposhi, Kalomo, Mkushi, Petauke, Kawambwa, Mwense, Senanga",5.55279480376792e-05,5.01808833546065e-05
"ZMB","global-estimate","admin2",2e-04,"Mambwe, Nchelenge, Kaputa, Kasama, Milenge, Lusaka, Serenje, Chiengi, Sinazongwe, Mansa, Chipata, Mungwi, Monze, Chililabombwe, Lundazi, Kafue, Katete, Luanshya, Ndola, Kalulushi, Chingola, Mongu, MPongwe, Mpika, Choma, Kitwe, Mufulira, Masaiti, Mbala, Gwembe, Isoka, Mpulungu, Namwala, Itezhi-Tezhi, Kalomo, Mazabuka, Mwense",7.7227162639086e-05,6.95607567294645e-05
"ZMB","global-estimate","admin2",0.001,"Serenje, Luanshya, Kalulushi",2.09769730101427e-05,1.92259344016457e-05
"ZMB","no-estimate","admin1",1e-04,"Eastern, Luapula, Lusaka, Northern, Central, Copperbelt, Southern, Muchinga",6.17740312959142e-05,0.000131581139365396
"ZMB","no-estimate","admin1",2e-04,"Lusaka, Luapula, Central, Northern, Eastern, Copperbelt, Muchinga",6.63662302287842e-05,0.000142105315019729
"ZMB","no-estimate","admin2",1e-04,"Chingola, Kalulushi, Chipata, Katete, Mambwe, Chiengi, Nchelenge, Kafue, Lusaka, Kaputa, Kasama, Monze, Sinazongwe, Mansa, Milenge, Isoka, Mazabuka, Serenje, Mwense, Shangombo, Chililabombwe, Mungwi, Namwala, Lundazi, Chavuma, Mumbwa, Itezhi-Tezhi, Solwezi, Mbala, Mpika, Kitwe, Luanshya, Lufwanyama, Ndola, Mpulungu, MPongwe, Mongu, Masaiti, Siavonga, Nyimba, Luwingu, Choma, Kawambwa, Mufulira, Kalomo, Mkushi, Chama, Petauke, Chilubi, Samfya, Gwembe, Senanga, Mporokoso, Kalabo, Luangwa, Kapiri Mposhi, Lukulu, Chinsali",4.46662043327493e-05,9.81489735519243e-05
"ZMB","no-estimate","admin2",2e-04,"Chipata, Mambwe, Nchelenge, Kafue, Lusaka, Kaputa, Kasama, Monze, Sinazongwe, Mansa, Milenge, Mazabuka, Serenje, Chiengi, Mungwi, Chililabombwe, Chingola, Lundazi, Itezhi-Tezhi, Namwala, Katete, Isoka, Kalulushi, Luanshya, Ndola, Mpulungu, Mbala, Mongu, Masaiti, MPongwe, Siavonga, Kitwe, Mpika, Lufwanyama, Luwingu, Choma, Mufulira, Solwezi, Gwembe, Mporokoso, Mumbwa, Kalomo, Chilubi, Kapiri Mposhi, Mkushi, Petauke, Kawambwa, Mwense, Senanga",5.13279018292154e-05,0.000113054091995703
"ZMB","no-estimate","admin2",0.001,"Nchelenge, Mansa, Milenge, Serenje, Chiengi, Chingola, Luanshya, Ndola, Kalulushi, Chililabombwe, Mpika, Gwembe, Mufulira",6.10031419063602e-05,0.000136712473967755
"ZWE","district-estimate","admin1",1e-04,"Manicaland",7.33137937881706e-05,7.33137937881706e-05
"ZWE","district-estimate","admin2",1e-04,"Chipinge, Buhera, Chimanimani, Hurungwe, Chiredzi, Kadoma, Mutare",8.93419670931084e-05,8.93419670931084e-05
"ZWE","district-estimate","admin2",2e-04,"Chipinge, Kadoma",0.000158590023251051,0.000158590023251051
"ZWE","global-estimate","admin2",1e-04,"Chipinge, Buhera, Chimanimani, Kadoma, Chiredzi",9.86213155304535e-05,8.59892806899774e-05
"ZWE","global-estimate","admin2",2e-04,"Chipinge, Buhera, Chimanimani, Kadoma",0.000126639669721967,0.000121285758467531
"ZWE","no-estimate","admin1",1e-04,"Manicaland, Mashonaland West",5.76879384030624e-05,0.000108211500207932
"ZWE","no-estimate","admin2",1e-04,"Buhera, Chimanimani, Chipinge, Hurungwe, Chiredzi, Mutare, Kadoma, Bikita, Beitbridge",7.28330539465354e-05,0.000147456809835876
"ZWE","no-estimate","admin2",2e-04,"Chipinge, Buhera, Chimanimani, Kadoma, Chiredzi",9.86213149214551e-05,0.000209325909548574
