"admin-1","admin0","admin1","admin2","outbreak_number","start_weekday","country","spatial_scale","temporal_scale","population","total_suspected_cases","total_deaths","duration","threshold","attack_rate","cfr","area","mean_R0","id","who_region","start_date","end_date","total_confirmed_cases","right_censored","EpiPeriod","location_period_id","threshold.per.week","run_country","duplicated_at_same_spatial_scale","manually_selected","duplicated_at_different_spatial_scale","time_to_peak..weeks.","pop_cat","population_density","rural_urban","country_code","TL","TR"
"afr","nga","zamfara","bakura",1,"Monday","NGA","admin2","weekly",230514,601,10,12,0.616476799863696,2.6072165617901,1.66389351081531,2357.054132,1.71,"afr::nga::zamfara::bakura_1","AFR",2013-08-26,2013-11-17,NA,"no","complete",12727,0,"NGA",NA,"yes",NA,5,"100,000-1,000,000",97.7974993745286,"Rural settings","NGA",2013-08-26,2013-11-17
"afr","nga","zamfara","birninmagaji/kiyaw",1,"Monday","NGA","admin2","weekly",233433.7,85,3,5,0.556216883318608,0.364129033139022,3.52941176470588,1108.22014,2.59,"afr::nga::zamfara::birninmagaji/kiyaw_1","AFR",2014-06-23,2014-07-27,NA,"no","complete",12728,0,"NGA",NA,"yes",NA,3,"100,000-1,000,000",210.638384536127,"Rural settings","NGA",2014-06-23,2014-07-27
"afr","nga","zamfara","gusau",2,"Monday","NGA","admin2","weekly",472500.3,1612,21,12,3.85216269968389,3.41163840654053,1.30272952853598,3050.549395,2.27,"afr::nga::zamfara::gusau_2","AFR",2013-08-26,2013-11-17,NA,"no","complete",12738,0,"NGA",NA,"yes",NA,8,"100,000-1,000,000",154.890230846434,"Rural settings","NGA",2013-08-26,2013-11-17
"afr","nga","zamfara","gusau",3,"Monday","NGA","admin2","weekly",486765.5,231,2,6,3.85216269968389,0.474561128859717,0.865800865800866,3050.549395,1.75,"afr::nga::zamfara::gusau_3","AFR",2014-06-16,2014-07-27,NA,"no","complete",12738,0,"NGA",NA,"yes",NA,3,"100,000-1,000,000",159.566503265881,"Rural settings","NGA",2014-06-16,2014-07-27
"afr","nga","zamfara","gusau",4,"Monday","NGA","admin2","weekly",548265.3,5443,NA,15,3.85216269968389,9.92767643034097,NA,3050.549395,1.35,"afr::nga::zamfara::gusau_4","AFR",2018-07-23,2018-11-04,NA,"yes","complete",12738,0,"NGA",NA,"yes",NA,8,"100,000-1,000,000",179.726740664693,"Rural settings","NGA",2018-07-23,2018-11-04
"afr","nga","zamfara","maradun",1,"Monday","NGA","admin2","weekly",255406.9,524,30,9,0.549324294216168,2.05162790458658,5.72519083969466,2322.32416,2.83,"afr::nga::zamfara::maradun_1","AFR",2013-08-26,2013-10-27,NA,"no","complete",12737,0,"NGA",NA,"yes",NA,5,"100,000-1,000,000",109.979004825924,"Rural settings","NGA",2013-08-26,2013-10-27
"afr","nga","zamfara","maru",1,"Monday","NGA","admin2","weekly",330328.3,71,5,5,0.0868715556358845,0.214937717255488,7.04225352112676,7764.568829,2.25,"afr::nga::zamfara::maru_1","AFR",2010-09-27,2010-10-31,NA,"no","complete",12732,0,"NGA",NA,"yes",NA,3,"100,000-1,000,000",42.5430319796061,"Rural settings","NGA",2010-09-27,2010-10-31
"afr","nga","zamfara","shinkafi",1,"Monday","NGA","admin2","weekly",153186.3,129,6,10,0.28197858671324,0.842112048842499,4.65116279069767,916.8047854,2.62,"afr::nga::zamfara::shinkafi_1","AFR",2010-08-23,2010-10-31,NA,"no","complete",12731,0,"NGA",NA,"yes",NA,3,"100,000-1,000,000",167.087151419225,"Rural settings","NGA",2010-08-23,2010-10-31
"afr","nga","zamfara","tsafe",1,"Monday","NGA","admin2","weekly",300617.8,49,0,5,0.112479229084392,0.162997676971245,0,2052.046011,2.17,"afr::nga::zamfara::tsafe_1","AFR",2010-09-27,2010-10-31,NA,"no","complete",12734,0,"NGA",NA,"yes",NA,3,"100,000-1,000,000",146.496617711561,"Rural settings","NGA",2010-09-27,2010-10-31
"afr","sle","eastern","kenema",1,"Monday","SLE","admin2","weekly",586894.8,129,0,8,1.00219379983583,0.219800909788339,0,6216.913706,1.62,"afr::sle::eastern::kenema_1","AFR",2012-12-31,2013-02-24,NA,"no","complete",6340,0,"SLE",NA,"yes","|afr::sle::eastern::kenema::nongowa_2",3,"100,000-1,000,000",94.4029188363323,"Rural settings","SLE",2012-12-31,2013-02-24
"afr","sle","eastern","kenema",2,"daily_group","SLE","admin3","daily",74579.8,451,NA,20,17.0369439504465,6.04721411022213,NA,623.7513747,1.66,"afr::sle::eastern::kenema::nongowa_2","AFR",2012-10-08,2013-02-24,NA,"no","complete",15062,0,"SLE",NA,"yes","|afr::sle::eastern::kenema::nongowa_2",2.86,"10,000-100,000",119.566550111204,"Rural settings","SLE",2012-10-08,2013-02-24
"afr","sle","northern","bombali",1,"Monday","SLE","admin2","weekly",453890.3,1208,15,9,3.53322073946661,2.66143577768061,1.24172185430464,8215.511167,2.73,"afr::sle::northern::bombali_1","AFR",2012-07-23,2012-09-23,NA,"yes","complete",2428,0,"SLE",NA,"yes","|afr::sle::northern::bombali::bombalisebora_1",5,"100,000-1,000,000",55.247968236375,"Rural settings","SLE",2012-07-23,2012-09-23
"afr","sle","northern","bombali",1,"daily_group","SLE","admin3","daily",19612.7,1006,NA,11,76.989390041002,51.2933528824976,NA,260.9468266,2.57,"afr::sle::northern::bombali::bombalisebora_1","AFR",2012-07-23,2012-10-07,NA,"no","complete",15060,0,"SLE",NA,"yes","|afr::sle::northern::bombali::bombalisebora_1",4.43,"10,000-100,000",75.1597567042419,"Rural settings","SLE",2012-07-23,2012-10-07
"afr","sle","northern","kambia",2,"Monday","SLE","admin2","weekly",315771.7,1369,32,37,5.9769000450647,4.33541042060151,2.33747260774288,3081.710931,2.08,"afr::sle::northern::kambia_2","AFR",2012-01-09,2012-09-23,NA,"yes","complete",5537,0,"SLE",NA,"yes","|afr::sle::northern::kambia::magbema_1|afr::sle::northern::kambia::mambolo_1|afr::sle::northern::kambia::samu_1|afr::sle::northern::kambia::samu_2",3,"100,000-1,000,000",102.466359457515,"Rural settings","SLE",2012-01-09,2012-09-23
"afr","sle","northern","kambia",1,"daily_group","SLE","admin3","daily",73311.7,115,NA,11,9.88677652364727,1.56864500295453,NA,333.0001234,1.55,"afr::sle::northern::kambia::magbema_1","AFR",2012-08-27,2012-11-11,NA,"no","complete",15071,0,"SLE",NA,"yes","|afr::sle::northern::kambia::magbema_1",3.29,"10,000-100,000",220.155173672227,"Rural settings","SLE",2012-08-27,2012-11-11
"afr","sle","northern","kambia",1,"daily_group","SLE","admin3","daily",30683.1,175,NA,12,21.7003681572596,5.70347239621208,NA,230.3528828,1.65,"afr::sle::northern::kambia::mambolo_1","AFR",2012-01-30,2012-04-22,NA,"no","complete",15072,0,"SLE",NA,"yes","|afr::sle::northern::kambia::mambolo_1",2,"10,000-100,000",133.20041679982,"Rural settings","SLE",2012-01-30,2012-04-22
"afr","sle","northern","kambia",1,"daily_group","SLE","admin3","daily",62205.3,229,NA,8,13.1277577966312,3.68135945048878,NA,544.513388,2.36,"afr::sle::northern::kambia::samu_1","AFR",2012-01-09,2012-03-04,NA,"no","complete",15069,0,"SLE",NA,"yes","|afr::sle::northern::kambia::samu_1",4,"10,000-100,000",114.240166304231,"Rural settings","SLE",2012-01-09,2012-03-04
"afr","sle","northern","kambia",2,"daily_group","SLE","admin3","daily",62205.3,165,NA,13,13.1277577966312,2.6525079010072,NA,544.513388,1.52,"afr::sle::northern::kambia::samu_2","AFR",2012-07-30,2012-10-28,NA,"no","complete",15069,0,"SLE",NA,"yes","|afr::sle::northern::kambia::samu_2",10.29,"10,000-100,000",114.240166304231,"Rural settings","SLE",2012-07-30,2012-10-28
"afr","sle","northern","koinadugu",1,"Monday","SLE","admin2","weekly",310696.1,57,0,4,0.491256783287427,0.183458998724236,0,12398.17527,1.97,"afr::sle::northern::koinadugu_1","AFR",2012-08-27,2012-09-23,NA,"yes","complete",3223,0,"SLE",NA,"yes",NA,4,"100,000-1,000,000",25.059824791459,"Rural settings","SLE",2012-08-27,2012-09-23
"afr","sle","northern","portloko",1,"Monday","SLE","admin2","weekly",518804.3,1474,42,10,17.0584539366629,2.84114814719109,2.8493894165536,5942.604797,1.52,"afr::sle::northern::portloko_1","AFR",2012-07-09,2012-09-16,NA,"yes","complete",15058,0,"SLE",NA,"yes","|afr::sle::northern::portloko::dibia_1|afr::sle::northern::portloko::kaffubullom_1|afr::sle::northern::portloko::koya_2|afr::sle::northern::portloko::lokomasama_1|afr::sle::northern::portloko::maforki_2",4,"100,000-1,000,000",87.3025075236212,"Rural settings","SLE",2012-07-09,2012-09-16
"afr","sle","northern","portloko",1,"daily_group","SLE","admin3","daily",42204.8,71,NA,10,11.7454456549222,1.6822727638318,NA,432.3518133,1.76,"afr::sle::northern::portloko::buyaromende_1","AFR",2012-07-09,2012-09-16,NA,"no","complete",15074,0,"SLE",NA,"yes",NA,2.29,"10,000-100,000",97.6167988700326,"Rural settings","SLE",2012-07-09,2012-09-16
"afr","sle","northern","portloko",1,"daily_group","SLE","admin3","daily",13621.2,107,NA,29,13.0049132528676,7.85538711806274,NA,184.8871029,1.77,"afr::sle::northern::portloko::dibia_1","AFR",2012-03-26,2012-10-14,NA,"no","complete",15081,0,"SLE",NA,"yes","|afr::sle::northern::portloko::dibia_1",7.86,"10,000-100,000",73.6730674360088,"Rural settings","SLE",2012-03-26,2012-10-14
"afr","sle","northern","portloko",1,"daily_group","SLE","admin3","daily",75021.2,290,NA,13,6.37914761377332,3.8655730316298,NA,176.453079,1.94,"afr::sle::northern::portloko::kaffubullom_1","AFR",2012-07-09,2012-10-07,NA,"no","complete",15076,0,"SLE",NA,"yes","|afr::sle::northern::portloko::kaffubullom_1",4,"10,000-100,000",425.162317513315,"Rural settings","SLE",2012-07-09,2012-10-07
"afr","sle","northern","portloko",2,"daily_group","SLE","admin3","daily",70101.3,452,NA,37,11.2082715770571,6.44781295814706,NA,1116.299685,1.79,"afr::sle::northern::portloko::koya_2","AFR",2012-02-06,2012-10-21,NA,"no","complete",15068,0,"SLE",NA,"yes","|afr::sle::northern::portloko::koya_2",3.71,"10,000-100,000",62.7979215097602,"Rural settings","SLE",2012-02-06,2012-10-21
"afr","sle","northern","portloko",1,"daily_group","SLE","admin3","daily",84155.9,486,NA,13,13.6311703743784,5.77499895562085,NA,919.7285451,1.27,"afr::sle::northern::portloko::lokomasama_1","AFR",2012-07-09,2012-10-07,NA,"no","complete",15064,0,"SLE",NA,"yes","|afr::sle::northern::portloko::lokomasama_1",6.29,"10,000-100,000",91.5008025447877,"Rural settings","SLE",2012-07-09,2012-10-07
"afr","sle","northern","portloko",2,"daily_group","SLE","admin3","daily",78805.7,330,NA,35,6.56225297371915,4.18751501914123,NA,784.6045955,1.76,"afr::sle::northern::portloko::maforki_2","AFR",2012-02-06,2012-10-07,NA,"no","complete",15075,0,"SLE",NA,"yes","|afr::sle::northern::portloko::maforki_2",5,"10,000-100,000",100.440018388855,"Rural settings","SLE",2012-02-06,2012-10-07
"afr","sle","northern","tonkolili",1,"Monday","SLE","admin2","weekly",403374,1025,31,8,3.78353887350147,2.54106610738421,3.02439024390244,6362.929332,2.87,"afr::sle::northern::tonkolili_1","AFR",2012-07-30,2012-09-23,NA,"yes","complete",3559,0,"SLE",NA,"yes","|afr::sle::northern::tonkolili::kholifarowala_2",3,"100,000-1,000,000",63.3943862886202,"Rural settings","SLE",2012-07-30,2012-09-23
"afr","sle","northern","tonkolili",2,"daily_group","SLE","admin3","daily",62750.2,76,NA,35,3.09239580457012,1.21115145792606,NA,450.9336373,1.91,"afr::sle::northern::tonkolili::kholifarowala_2","AFR",2012-09-03,2013-05-05,NA,"yes","complete",15082,0,"SLE",NA,"yes","|afr::sle::northern::tonkolili::kholifarowala_2",2.57,"10,000-100,000",139.156174677324,"Rural settings","SLE",2012-09-03,2013-05-05
"afr","sle","southern","bo",2,"Monday","SLE","admin2","weekly",583409.9,506,9,10,1.11194189029039,0.867314674426505,1.77865612648221,5582.370042,1.9,"afr::sle::southern::bo_2","AFR",2012-07-16,2012-09-23,NA,"yes","complete",10067,0,"SLE","|afr::sle::southern::bonthe","yes","|afr::sle::southern::bo::kakua_1",5,"100,000-1,000,000",104.509356350548,"Rural settings","SLE",2012-07-16,2012-09-23
"afr","sle","southern","bo",1,"daily_group","SLE","admin3","daily",33402.4,501,NA,16,22.0676467186849,14.9989194266506,NA,335.476607,1.77,"afr::sle::southern::bo::kakua_1","AFR",2012-07-16,2012-11-04,NA,"no","complete",15070,0,"SLE",NA,"yes","|afr::sle::southern::bo::kakua_1",10,"10,000-100,000",99.5670019996357,"Rural settings","SLE",2012-07-16,2012-11-04
"afr","sle","southern","bonthe",1,"Monday","SLE","admin2","weekly",156243.5,225,5,6,1.93519307395588,1.44005976248014,2.22222222222222,3695.0673,2.07,"afr::sle::southern::bonthe_1","AFR",2012-08-13,2012-09-23,NA,"yes","complete",3331,0,"SLE","|afr::sle::southern::bonthe","yes",NA,3,"100,000-1,000,000",42.2843448615943,"Rural settings","SLE",2012-08-13,2012-09-23
"afr","sle","southern","moyamba",1,"Monday","SLE","admin2","weekly",264786.5,274,14,9,1.32666164151204,1.03479608037939,5.10948905109489,6959.010042,1.92,"afr::sle::southern::moyamba_1","AFR",2012-07-23,2012-09-23,NA,"yes","complete",1919,0,"SLE",NA,"yes","|afr::sle::southern::moyamba::kaiyamba_1|afr::sle::southern::moyamba::ribbi_1",6,"100,000-1,000,000",38.0494493328682,"Rural settings","SLE",2012-07-23,2012-09-23
"afr","sle","southern","moyamba",1,"daily_group","SLE","admin3","daily",22044.8,51,NA,12,3.75857580151034,2.31346820886068,NA,516.6481132,2.1,"afr::sle::southern::moyamba::kaiyamba_1","AFR",2012-08-06,2012-10-28,NA,"no","complete",2998,0,"SLE",NA,"yes","|afr::sle::southern::moyamba::kaiyamba_1",2.14,"10,000-100,000",42.6688870756917,"Rural settings","SLE",2012-08-06,2012-10-28
"afr","sle","southern","moyamba",1,"daily_group","SLE","admin3","daily",25527.4,40,NA,14,2.23849155748756,1.56694409024129,NA,691.8269212,2.05,"afr::sle::southern::moyamba::ribbi_1","AFR",2012-07-23,2012-10-28,NA,"no","complete",9357,0,"SLE",NA,"yes","|afr::sle::southern::moyamba::ribbi_1",3.71,"10,000-100,000",36.8985351939207,"Rural settings","SLE",2012-07-23,2012-10-28
"afr","sle","southern","pujehun",1,"Monday","SLE","admin2","weekly",301889.3,342,5,9,4.10382819586392,1.13286577776453,1.46198830409357,3895.114421,1.78,"afr::sle::southern::pujehun_1","AFR",2012-07-23,2012-09-23,NA,"yes","complete",11099,0,"SLE",NA,"yes",NA,8,"100,000-1,000,000",77.5046038114832,"Rural settings","SLE",2012-07-23,2012-09-23
"afr","sle","westernarea",NA,1,"Monday","SLE","admin1","weekly",1149847.4,10052,91,10,23.6232725188739,8.74202978460511,0.905292479108635,717.4375545,1.67,"afr::sle::westernarea_1","AFR",2012-07-16,2012-09-23,NA,"yes","complete",15087,0,"SLE",NA,"yes","|afr::sle::westernarea::freetown_1|afr::sle::westernarea::westernarearural_1|afr::sle::westernarea::westernareaurban_1",4,">1,000,000",1602.71426103608,"Urban settings","SLE",2012-07-16,2012-09-23
"afr","sle","westernarea","freetown",1,"Monday","SLE","admin2","weekly",659073.2,10650,NA,14,38.8530093923538,16.1590551732163,NA,82.69735053,1.68,"afr::sle::westernarea::freetown_1","AFR",2012-07-16,2012-10-21,NA,"yes","complete",10615,0,"SLE",NA,"yes","|afr::sle::westernarea::freetown_1",4,"100,000-1,000,000",7969.70151735283,"Urban settings","SLE",2012-07-16,2012-10-21
"afr","sle","westernarea","westernarearural",1,"daily_group","SLE","admin2","daily",231125.1,2132,NA,16,13.2704901146013,9.2244431518542,NA,608.8158089,1.44,"afr::sle::westernarea::westernarearural_1","AFR",2012-07-16,2012-11-04,NA,"no","complete",15089,0,"SLE",NA,"yes","|afr::sle::westernarea::westernarearural_1",7.43,"100,000-1,000,000",379.630582224193,"Rural settings","SLE",2012-07-16,2012-11-04
"afr","sle","westernarea","westernareaurban",1,"daily_group","SLE","admin2","daily",885540.4,8918,NA,16,14.5528564381825,10.0706863541734,NA,73.65923886,2.04,"afr::sle::westernarea::westernareaurban_1","AFR",2012-07-09,2012-10-28,NA,"no","complete",15088,0,"SLE",NA,"yes","|afr::sle::westernarea::westernareaurban_1",5.14,"100,000-1,000,000",12022.1225973173,"Urban settings","SLE",2012-07-09,2012-10-28
"afr","ssd","centralequatoria",NA,1,"daily_group","SSD","admin1","daily",1452755.1,2280,45,13,2.42934726464449,1.56943173750635,1.97368421052632,43622.05532,1.94,"afr::ssd::centralequatoria_1","AFR",2014-05-12,2014-08-10,6,"no","complete",8465,0,"SSD",NA,"yes","|afr::ssd::centralequatoria::kajokeji_1",3,">1,000,000",33.303224466224,"Rural settings","SSD",2014-05-12,2014-08-10
"afr","ssd","centralequatoria",NA,2,"daily_group","SSD","admin1","daily",1520306.1,1647,45,14,2.42934726464449,1.08333445015885,2.73224043715847,43622.05532,1.77,"afr::ssd::centralequatoria_2","AFR",2015-06-08,2015-09-13,35,"no","complete",8465,0,"SSD",NA,"yes","|afr::ssd::centralequatoria::kajokeji_2",6.86,">1,000,000",34.8517759845893,"Rural settings","SSD",2015-06-08,2015-09-13
"afr","ssd","centralequatoria",NA,4,"daily_group","SSD","admin1","daily",1590853.6,1922,36,13,2.42934726464449,1.20815640722445,1.87304890738814,43622.05532,2.45,"afr::ssd::centralequatoria_4","AFR",2016-07-11,2016-10-09,4,"no","complete",8465,0,"SSD",NA,"yes",NA,3.14,">1,000,000",36.4690198187571,"Rural settings","SSD",2016-07-11,2016-10-09
"afr","ssd","centralequatoria","juba",1,"daily_group","SSD","admin2","daily",481469.8,2112,NA,13,7.09403194001332,4.38656813417613,NA,18366.24599,1.92,"afr::ssd::centralequatoria::juba_1","AFR",2014-05-12,2014-08-10,NA,"no","complete",10064,0,"SSD",NA,"yes",NA,3,"100,000-1,000,000",26.2149271147816,"Rural settings","SSD",2014-05-12,2014-08-10
"afr","ssd","centralequatoria","juba",1,"Monday","SSD","admin2","weekly",503434.2,1614,NA,14,7.09403194001332,3.20597992724347,NA,18366.24599,1.82,"afr::ssd::centralequatoria::juba_1","AFR",2015-06-08,2015-09-13,NA,"no","complete",10064,0,"SSD",NA,"yes",NA,3,"100,000-1,000,000",27.4108383539079,"Rural settings","SSD",2015-06-08,2015-09-13
"afr","ssd","centralequatoria","juba",3,"daily_group","SSD","admin2","daily",526393.9,1907,31,13,7.09403194001332,3.62276208775676,1.6255899318301,18366.24599,2.57,"afr::ssd::centralequatoria::juba_3","AFR",2016-07-11,2016-10-09,3,"no","complete",10064,0,"SSD",NA,"yes",NA,3.14,"100,000-1,000,000",28.6609413968761,"Rural settings","SSD",2016-07-11,2016-10-09
"afr","ssd","centralequatoria","kajokeji",1,"daily_group","SSD","admin2","daily",254497.2,83,6,15,0.699533681744888,0.326133270136826,7.2289156626506,2518.533093,1.84,"afr::ssd::centralequatoria::kajokeji_1","AFR",2014-05-26,2014-09-07,0,"no","complete",1162,0,"SSD",NA,"yes","|afr::ssd::centralequatoria::kajokeji_1",3.71,"100,000-1,000,000",101.049774055917,"Rural settings","SSD",2014-05-26,2014-09-07
"afr","ssd","centralequatoria","kajokeji",2,"daily_group","SSD","admin2","daily",266087.1,42,1,3,0.699533681744888,0.157843074388481,2.38095238095238,2518.533093,1.99,"afr::ssd::centralequatoria::kajokeji_2","AFR",2015-06-15,2015-07-05,0,"yes","complete",1162,0,"SSD",NA,"yes","|afr::ssd::centralequatoria::kajokeji_2",3.57,"100,000-1,000,000",105.651619484199,"Rural settings","SSD",2015-06-15,2015-07-05
"afr","ssd","easternequatoria",NA,1,"daily_group","SSD","admin1","daily",2353597.5,2669,64,12,1.33100362250813,1.13400868245314,2.39790183589359,69188.47384,2.15,"afr::ssd::easternequatoria_1","AFR",2014-06-16,2014-09-07,2,"no","complete",3468,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::ikotos_1",2.86,">1,000,000",34.0171905719839,"Rural settings","SSD",2014-06-16,2014-09-07
"afr","ssd","easternequatoria","budi",1,"daily_group","SSD","admin2","daily",420715.1,792,75,16,2.49420709405361,1.88250897801689,9.46969696969697,5735.402436,1.99,"afr::ssd::easternequatoria::budi_1","AFR",2017-07-24,2017-11-12,1,"yes","complete",10529,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::budi_1",5.43,"100,000-1,000,000",73.3540679480926,"Rural settings","SSD",2017-07-24,2017-11-12
"afr","ssd","easternequatoria","ikotos",1,"daily_group","SSD","admin2","daily",221616.4,95,19,11,2.89828543204379,0.428668563901087,20,3514.730274,1.44,"afr::ssd::easternequatoria::ikotos_1","AFR",2014-08-11,2014-10-26,0,"yes","complete",3704,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::ikotos_1",10.43,"100,000-1,000,000",63.0536009091206,"Rural settings","SSD",2014-08-11,2014-10-26
"afr","ssd","easternequatoria","kapoetaeast",1,"daily_group","SSD","admin2","daily",684967.6,2073,18,12,1.63840382129132,3.02642040928577,0.868306801736614,29633.23117,1.49,"afr::ssd::easternequatoria::kapoetaeast_1","AFR",2017-05-22,2017-08-13,2,"no","complete",7511,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::kapoetaeast_1",3.71,"100,000-1,000,000",23.1148468444253,"Rural settings","SSD",2017-05-22,2017-08-13
"afr","ssd","easternequatoria","kapoetanorth",1,"daily_group","SSD","admin2","daily",436640.8,638,0,10,1.37543058345509,1.46115521439032,0,5733.197752,1.92,"afr::ssd::easternequatoria::kapoetanorth_1","AFR",2017-05-29,2017-08-06,0,"no","complete",2425,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::kapoetanorth_1",4.43,"100,000-1,000,000",76.1600800962569,"Rural settings","SSD",2017-05-29,2017-08-06
"afr","ssd","easternequatoria","kapoetasouth",1,"daily_group","SSD","admin2","daily",336322.6,960,10,13,3.97488008802012,2.85440207895618,1.04166666666667,1200.231805,1.61,"afr::ssd::easternequatoria::kapoetasouth_1","AFR",2017-05-22,2017-08-20,5,"no","complete",11259,0,"SSD",NA,"yes","|afr::ssd::easternequatoria::kapoetasouth_1",3,"100,000-1,000,000",280.214704025444,"Rural settings","SSD",2017-05-22,2017-08-20
"afr","ssd","jonglei",NA,1,"daily_group","SSD","admin1","daily",1850323.8,4189,16,12,2.44168319134708,2.26392813690037,0.381952733349248,122194.5646,2.07,"afr::ssd::jonglei_1","AFR",2017-04-03,2017-06-25,13,"no","complete",9240,0,"SSD",NA,"yes","|afr::ssd::jonglei::nyirol_1",3.43,">1,000,000",15.1424394862159,"Rural settings","SSD",2017-04-03,2017-06-25
"afr","ssd","jonglei","borsouth",1,"daily_group","SSD","admin2","daily",293764.3,115,3,6,1.14810543694926,0.391470287937035,2.60869565217391,13948.08396,1.63,"afr::ssd::jonglei::borsouth_1","AFR",2016-09-05,2016-10-16,4,"no","complete",3800,0,"SSD",NA,"yes",NA,3.86,"100,000-1,000,000",21.0612655360013,"Rural settings","SSD",2016-09-05,2016-10-16
"afr","ssd","jonglei","borsouth",3,"daily_group","SSD","admin2","daily",304391.1,77,1,8,1.14810543694926,0.252964011352171,1.2987012987013,13948.08396,1.79,"afr::ssd::jonglei::borsouth_3","AFR",2017-01-30,2017-03-26,7,"no","complete",3800,0,"SSD",NA,"yes",NA,3.29,"100,000-1,000,000",21.8231479587394,"Rural settings","SSD",2017-01-30,2017-03-26
